BHEL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.026196567357988,-0.5548881758260461,-0.4556009732855116,-0.4835260689789317,0.2024309322100728,-0.9178042087083237,0.609924426266437,-0.7552987494428712,1.0521764369600533,0.6718001343305992,-0.56557288757348,-0.01594666590965133,-1.0911721415450397,1.0753601992570019,-0.12790116582196803
2013-03-31,-1.0442779083500056,-1.3443252135815946,-0.12972994471853946,-0.3338329416498875,-0.6036835895623204,-1.1416865949568165,-0.40839786973723735,-0.3987349190096896,0.2025847782619917,0.0753108973116651,-1.3767726305713686,-0.44802109362535864,-0.9198892682113002,1.2546487877712131,0.08524427986960971
2013-04-30,1.2520896688552061,-0.5814699863915563,1.3331070359127581,0.6565736052619114,-0.14462895215157934,-0.8642841620328808,-0.5363450980084052,-1.2712504926047667,0.6093506780398334,0.8499340778784467,-0.10997757570901179,1.0344902785951053,0.7137340048451679,0.5534880394418248,0.039669579772622865
2013-05-31,0.7056887079397155,0.6997897763970072,2.00175939759336,0.4150916471996422,-0.17963338141217117,-0.4339316522919018,-0.09665681422560464,-1.7049551494350115,0.9292953364630849,1.1784383061804247,0.6669262091403315,1.4939704745462605,1.4725448567556731,0.25115966586841265,-0.14054384858251395
2013-06-30,-1.12566922730486,0.5914602898915581,0.3456227124676401,0.5052337526981319,0.12500961377608308,-0.874358995719571,-0.1857901081366676,-0.32877577105153943,0.3434184469285708,0.1147245892187981,-0.4358613744793706,0.45767843478919973,-0.34417794645504485,0.8360275234306039,-0.09605936284238457
2013-07-31,-0.595913715964541,-0.7884851522888384,0.2577680109452194,-0.07096604340905016,0.05393851074735578,0.46567033857330936,0.9487726112209443,0.4804346675607349,0.04708363106978987,-0.4161007521184825,-0.759172695730244,0.3620935265222559,-0.6747552936087202,-0.285039580907831,-0.28537890536908733
2013-08-31,-2.477824294893184,-3.193911718966198,-1.1141698602107013,0.023142925178490266,1.1269324057293875,2.5047312671554867,2.7119750842605646,2.8098557879521215,-0.9828834221991007,-1.9491507077353907,-2.6608285748631753,0.06769453225188278,-3.9141776865542264,-3.4275726562627966,0.14381490436617297
2013-09-30,1.6715844189298465,-0.7670671216459156,-1.0445266001209303,2.4005124920116105,1.8673162031667605,1.5260314583752237,2.744917954044668,0.41784337334218064,-0.17024659135336137,-0.4554852762697134,-0.7586302018099892,0.3023154782873291,-2.3252421878319383,-1.8776444341077363,0.026607914303775442
2013-10-31,0.5266997698771732,0.011455983258716461,-0.45537292522422146,2.2238694513796418,1.4600504492695596,0.050563331428381264,0.21904380535065018,-0.08143737189381235,0.07742494830796226,-0.07531905359217664,0.0020245184780949936,0.40768909891176497,-1.3135282184919614,0.07367697520090166,0.10256080976737086
2013-11-30,1.1363751365864159,2.4489408253389344,-0.15219161046022286,-1.0161378754172594,1.6378069361422696,0.057710772319763674,-1.3564775198261119,-1.1423555841856081,0.8870275904385746,0.820958855017304,1.5482841865867567,0.5482603764610507,-0.6161798381919198,0.10208197392104243,0.12349123235064774
2013-12-31,1.2168969419600855,1.9808458406372271,0.6471304865285602,-1.2047863107638896,1.6069581081841664,-0.06955870510106789,-1.2598459871014325,-2.179215576336895,2.010531632128283,1.856792666704981,2.790532048062134,0.8714267333736342,0.415327444867065,0.2670849634725422,-0.023681930421062636
2014-01-31,-0.09205798500978174,1.4987697533570736,0.4556113167108979,-0.6422933541519088,1.317737950849826,-0.545347063999417,-0.6495259642507377,-1.8639508860578609,1.9060912145480604,1.692977783061302,1.9570802061444044,0.9036544790620683,0.2419581123622679,0.5824062766106938,-0.029429436640719064
2014-02-28,-0.1154291488086904,0.6581551665745986,0.9994787405076243,-0.4816004898192967,-1.417017532429383,-0.503691193357504,-0.7584839756868479,-1.5255643858960595,1.3397001048906192,1.3980567991012058,0.9375967879371948,0.22969889053829484,0.7013278918157801,0.44965196467506463,0.15592475959007931
2014-03-31,1.6284722062460735,0.8363294651431606,3.091446619261744,-0.06364184509591825,-1.2073920103403217,1.0306280070182974,0.8696338488437585,-5.71367806784782,2.261901382451056,2.8635083377456145,1.8962107485090192,3.833840561560405,2.207404030900035,0.5096721900206892,-0.08291599764954302
2014-04-30,-0.6384859282841968,0.509815202767644,1.3675207804161125,0.4111580892780896,-0.5286913727566115,-0.6850263374383707,-0.0390859325621899,-3.1656039628676984,1.3760230985943467,1.7428108618579126,0.5869745924163159,1.2889412564423057,1.431874798889741,0.2587406374528408,0.2943307439128965
2014-05-31,2.754742037844778,2.1955518647464576,3.045387077038658,2.0181474919994895,0.9052673056179863,1.3237002984679367,1.8027921105699376,-2.7728759322436445,5.079909987165714,3.9129658356065047,2.6141098839410515,2.808747250535123,1.9533328259813165,0.8451034448946781,0.03289569926528169
2014-06-30,0.21762134681793738,1.343721145034105,3.8455007071412,1.8389991106330055,0.8710793536968503,0.1590372325374445,-0.4127491051820956,-2.17024398407245,3.9465691579939675,3.11798069757761,1.936360586914232,3.443007422033421,2.1822158711865103,0.17185777593487156,-0.09182253108764885
2014-07-31,-0.7618922760802841,1.1856025350129489,2.9634733886259714,1.7330466405179823,1.197059381921256,-0.32266828182054363,0.7213249739588901,-1.6768847764279067,2.25903174560666,2.003853061474527,0.6011005254021593,2.609140424664673,1.9948335221905387,-0.4348593723491116,0.05352426644149856
2014-08-31,0.40890777647495247,-0.08019397273494165,4.834165211449898,-0.6806654966798219,1.0355949872605716,-0.4918442014834005,-1.3001131162192747,-1.450660189370928,2.4504287824586384,1.9853811697169719,0.5277836243509965,4.225464369974749,2.775229006970515,-1.4314153228900706,-0.1838420147196918
2014-09-30,-1.5058129107849956,-1.137805403904347,1.6432814976205943,0.0987618402533529,1.5584151608616361,-0.36894503158577957,-0.6509002154032512,-1.102953305988733,0.9665995905938248,0.9700996400402783,-0.8161661733869822,1.473310476487552,1.5603062453831902,-0.2957118766655678,0.24734871479639087
2014-10-31,2.0102484556150517,0.5642925782259369,2.5018909634837088,1.9082784719635142,1.9680250953950327,-0.21128919971976162,-0.2059274516282472,-1.1419526404459168,2.8715563793713077,1.977710795524308,0.5838332987870043,1.9626721419508912,1.7521693927469,-0.42853521795067356,0.10038115502841756
2014-11-30,0.69651337119231,0.768346597136965,2.1222044675605924,1.7665008875928303,0.7751183250917661,-0.6462717510780565,-0.3152973642759565,-1.0388386583170481,3.283956659090633,2.044996731637024,1.1182972192931762,2.1019999896792227,1.4619636247336985,-1.4077470553133364,-0.0676158375508918
2014-12-31,-0.5502366403116885,1.2948910994644416,1.1193505596011457,0.5765800139583419,0.838954537683996,-0.6263645492744193,-0.32118142798597255,-0.8575370088774423,2.2391372478786593,1.4965755445619697,0.4561123561864241,1.1237996243968866,1.0123180350836145,-0.5781171908081387,0.09524334399161495
