SOBHA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-01-31,2.934591945710402,0.1996947235756643,-0.4852383265285364,3.9654992853645945,5.081207854790525,-0.03560454129505141,0.6427246135865181,0.32921446899612844,-0.37120249724749765,-0.5295825832316868,1.2313909709421584,-0.46702891915608624,-0.3807090352273594,0.1636585631776228,0.0840723280774831
2012-02-29,0.6802181902532269,1.3416755543878545,-0.2508477028201195,2.8276490906873244,2.9058420268953,1.7186970130043142,2.138607874615737,-0.040956372795122147,0.030488816329519504,-0.018859893136079806,1.6178407650949331,-0.32432308747033506,-0.11268799093209489,0.31914902116499483,0.15961887774234973
2012-03-31,1.226284457962846,3.680429367296287,-0.17055922530191514,-0.033362486273465865,2.45087360755455,2.523231393276895,0.9943582482498748,-0.2144441875469964,0.4121274918766496,0.8853195482507612,2.3195505961281557,-0.2542138369939948,-0.017192348482940586,0.4003620437986045,-0.008610063101359582
2012-04-30,-0.1278025836302691,1.180150140130377,-0.005375954638838992,-0.5707331031842415,2.0041533795932165,0.47567697637853984,0.6286618983646788,-0.2602335677594824,0.39013375016855345,0.8066024183461303,1.530573878185938,-0.144905064614436,0.20926064364571376,0.11430235412858905,-0.09871576694469843
2012-05-31,-0.7944233498545329,0.1960139657633979,0.08222471838566042,0.21872139425245038,1.8688471243868612,1.0753816237694662,-0.19980631681134062,0.03925310565036879,-0.01590782764827502,0.255665347965286,0.3489424979181847,-0.026791816381596997,0.35469090014401405,0.35183329051879403,0.1273842027735424
2012-06-30,1.000208886992539,0.05738199318718056,0.8493164295063125,-0.09575633263861849,0.5236739649683065,0.16483670415268542,-1.2153183389952784,-0.5602798399737036,0.6372249073919969,0.9834092032977153,0.715774185717663,0.5434142174015203,1.073577744700909,-0.1824437997793602,0.025249796966478853
2012-07-31,0.14222383425419557,0.24168723493549019,0.9735642258089179,-0.11183803790328901,-0.757605035221914,0.11373797700174125,-0.08501655580153701,-0.7533417981146382,0.8283895545057022,1.1029735253313466,0.5101074409204484,1.0103327164148537,1.1510891534733427,-0.33545618107891034,-0.04038614296071097
2012-08-31,-0.3321184854732306,0.5487889015689262,1.5762134970932167,-0.5901640037133845,-0.6464610065784052,-0.33299121410138904,-0.6243553213526711,-0.6800453634740623,0.6998855073795636,0.8649273879573505,0.011010666626595285,1.5129161397921842,1.739547326113893,-1.3847717249767315,0.09115321580569827
2012-09-30,0.711279235925352,0.3497939807367522,2.1549464873384805,-0.8826202795730897,-1.0787340818835691,-0.618102269130232,-0.32621471023900306,-1.2319353201007734,1.4867145437966287,1.431804451616759,0.6180607392696922,2.456073998324054,2.056224024181844,-2.58560282534423,-0.021921013706912535
2012-10-31,-0.16242968763123758,0.15318176051289878,1.1142709160137465,-0.764061706674307,-1.0222381688520856,-0.6229182358103367,-0.270488588380593,-1.2555394706417957,1.5662782827061512,1.2783795015089308,0.3631186765971837,1.2580122489880043,1.125307187115782,-1.3760186895869198,0.019593181044908873
2012-11-30,0.1597631433550958,0.49382771078535337,1.6654083578862044,-0.9562548691554443,-1.5170440181628422,1.006771959886022,1.0276969062829817,-1.4530654377133494,1.7901031308541573,1.286256270755938,0.2746461291840931,2.3892494379867495,1.5080698052926778,1.200404676962128,0.03728680380098673
2012-12-31,0.2651055933823704,0.17498984797453557,2.9834519693614596,-1.3144268220552422,-1.8617064159068346,-1.4716169980535574,-0.6690441142632376,-1.7216524567418812,2.017976045588134,1.3363132353676297,0.40354465645245874,5.469650891952287,2.498036539100602,-6.289650653540702,0.12229638917666347
2013-01-31,0.944562573567306,0.9343238156328667,1.546748440003429,-0.8995034186368664,-1.2982601754676408,1.3400687520480206,1.3636854113349313,-2.129111722923306,2.4711219259862425,1.6250707991113436,1.1053563776238389,1.5732664874534728,1.198020938303382,1.5214182081586471,-0.09605250811513408
2013-02-28,-1.0162051422363987,0.18755791482880294,0.685575076777706,-0.005389550763716724,-0.852653220058661,2.4256823036090434,0.8880062655188473,-1.4715960275158813,1.3642286619321042,0.9556947945951509,-0.032871866391975986,0.5083736680041778,0.6402308961143355,1.7827127238625866,-0.11338560392288427
2013-03-31,-1.1316876815866264,-0.8532928049468237,-0.22654012696253434,0.323857407039841,-0.5891834610744712,0.3271988147534333,1.7124362412840677,-0.6133208247678414,0.28723947977514847,0.3855633232608614,-1.0405388136741642,-0.23979106006686082,-0.10096517939387312,-0.04333988425772653,0.17324421903109305
2013-04-30,1.439222838674658,-0.5322858351576124,0.32497637573840604,0.8384919559492434,0.02795889794987517,0.8933348003970077,-0.10958920128043811,-1.3176010759511823,1.106209492933666,0.9709199845524858,0.30311721461607666,0.04710117603777758,0.33629881290371444,0.2985407052376086,-0.0526906902824941
2013-05-31,-0.5680135023537487,-0.2182506727964872,0.4449292223415919,0.6457548324498716,0.13220871918625773,-0.9826003711864912,-2.2082925430466056,-0.9482715687558747,0.6875166378499787,0.6321637710484238,-0.3150539362200074,0.0969631170948058,0.4693992253746338,-0.8081463372062289,-0.11211862840591262
2013-06-30,-1.0616814577263614,-0.18959539202517584,-0.3446431294274469,0.6103909649314332,0.3323811963502119,-0.8467494111594777,-0.9754246962884143,-0.36321033680205506,0.047805764439773364,0.12216772311152703,-1.1789863942663241,-0.3308872893588746,-0.20751527552220253,-0.11317792655019528,-0.19590515914528867
2013-07-31,-1.706179755694267,-2.661499311663198,-0.9145107912053773,-0.730077862422718,0.2943234228896165,-0.026455926214111847,-0.5342419071135245,0.6891262267073034,-0.8596345853151222,-0.6912346112039955,-2.1294851083067776,-0.6165000282086336,-0.854501156754862,0.054587205160118335,-0.14456698896945433
2013-08-31,-1.1510008838409094,-2.8386720031516615,-1.1476116286615898,-1.2852751359129826,0.34078120801577766,-0.5941175890008183,0.32258491241091236,1.555354354019717,-1.4214503893701376,-1.319466064454108,-2.3900398413277513,-0.7322940338992446,-1.248553920558769,0.38549286377159603,0.11823544060765194
2013-09-30,0.8791509844538777,-1.2670087855194332,-1.11044627557821,0.8420628128010662,0.739060554956656,0.910020707442376,1.5357375070065422,0.9278894775387211,-1.0723030480119642,-0.9644369237509783,-1.2912127844486578,-0.6793990537031084,-1.095109750907491,-0.34905832863844444,0.10687252988271242
2013-10-31,0.7332292163765322,0.311814736927994,-0.8739619641398365,0.4509503521482956,0.2772071143368838,-0.38096034176204346,-0.09807531918249858,0.3755003494922045,-0.6785405936256959,-0.600032429038378,-0.17738969732737153,-0.6714502675125975,-0.7771962123170787,0.17996202210380174,0.04501996306095382
2013-11-30,0.28232747819963,1.2624992193603857,-0.8500601507413101,-1.3313146664755036,0.3651305806590714,0.21627445505501172,0.7701909671844586,0.1921618795880964,-0.5314947081546791,-0.4760854255518843,0.46223980304119805,-0.6586307013352232,-0.7342668526909729,0.04496054336618909,-0.04709134422867822
2013-12-31,-0.4761235983932866,0.3559775234505096,-1.107444148431265,-0.6267772417168623,0.20965861477213577,-0.3068722980632318,-0.6931020991202282,0.7989513525660057,-1.0014508585144675,-1.0452166717997597,0.22323622373650487,-0.7939283582281194,-1.0424578689119404,0.2221363095375999,-0.15944724120258627
2014-01-31,-1.5025618557334548,-1.0272612062065993,-1.8177197044803832,-0.1649551994441764,-0.009385552635351365,-0.6538549739153894,-0.19638137553276502,2.3332387960029495,-1.9740922341384246,-2.7635917788210347,-0.9799019773529436,-1.1611126632722906,-2.197018555791335,0.6300515329579597,0.09918048576595677
2014-02-28,0.9111523825841178,-0.7003531670584193,-1.2763687013667093,0.45980397044866944,-0.2420741227522975,-1.298129450196462,-1.028346313997983,1.1415633561808243,-1.2484495871359649,-1.6473398139448043,-0.3491094707412265,-0.9472743095015458,-1.3313524738238853,0.7340998536435475,0.24235240688787998
2014-03-31,2.2199828068959535,0.7876571215485648,-0.27556961875498737,2.5126136705717297,0.583160506809714,3.2088309479103043,1.5742996802935851,-0.1061928034347855,-0.1923019592689834,0.25628901352050004,1.3920363430148033,-0.3886531614555363,-0.16135458917797804,0.5262665489402061,-0.006550722533488649
2014-04-30,-0.0994357074103919,1.9081174802684797,-0.7701413744342873,0.4546125495163787,0.6279979972894962,1.0290638346860057,1.0620675037871141,-0.05624481146431116,-0.21990551031487449,0.17423323781049657,1.1340155298260182,-0.6276402336616211,-0.6743172816351671,-0.15735976288987624,0.1903297957312274
2014-05-31,1.6135055100622384,2.321954120768709,-0.03816289548372187,0.5558971348442071,1.220204481375678,0.5873521850610746,1.3199838554728474,-1.1140418661530478,0.974364418976872,1.351170178709653,2.6133965231861676,-0.2956194578067454,0.01075269764033284,0.2570354073952763,0.1005366635226062
2014-06-30,0.7041208950926316,1.3024394172880307,0.7176656360030406,-0.15271435135589678,1.1174240012436332,1.9237811781059289,-0.06866399653606911,-1.4048682639568708,1.4477289756385394,1.5578753017706841,2.379264673301135,0.060066048684007396,0.5684236309600812,1.8909868781684296,-0.09620863854340937
2014-07-31,-0.9525971766759931,0.7666609296391839,1.113795240191404,0.9002701639504008,0.43995744017955496,0.04537561205226365,-0.2627363610976429,-0.8032220794246423,0.6432604447456783,0.7678291415085692,0.5633498203665824,0.36234117576142005,1.015043719544769,0.11559587722174408,0.005960154976150195
2014-08-31,-0.04058532311749259,-0.16145388926893867,1.7588107419324284,-0.1699675641389002,0.5393491813744112,0.20917700414577203,0.07621759374430115,-0.7370078391917623,0.5984014498245634,0.6667324963058486,0.10748417129188745,0.6942643823680759,1.573686381331327,0.49620128226081595,-0.11809941269005003
2014-09-30,-1.0963542724839117,-1.199491703734348,0.6463857673878072,-0.8715588042459049,0.11244114638570801,-0.10095061839573215,-1.0450742762867755,-0.13720867955065436,-0.08760532001837573,0.006651533996082989,-0.8094512037646191,0.19112147388626408,0.7562272313855414,-0.07402125553837176,0.06594714765812533
2014-10-31,0.5116191340540517,-0.34736144816012526,0.5393308416027094,-0.2805276665879495,0.11379962605815894,1.1357952878937554,0.717780424391156,-0.4631850431435081,0.29842589039429346,0.32581901654855316,-0.4632109808396244,0.13119447320931865,0.5863300260962253,1.006748295606063,0.1455132867979529
2014-11-30,1.1341150737035768,0.3233242111768213,0.9349004055748552,0.5910047527684389,-0.3482352405152439,-0.5370455887779232,-0.4091263022592282,-1.0371122769061076,1.1123681461759787,0.9406714465245498,0.4827248915890896,0.46948455487651913,0.7794717755246215,-0.6034337982976612,-0.034761346591959494
2014-12-31,-0.38246888083586966,0.7134656357897704,0.9923079371935987,-0.4606074773052531,-0.7152393343044143,-0.6852562540245031,-0.28389529615772136,-0.8291667746561858,0.8268379029345533,0.6648689797587725,0.24531652490376862,0.6156256848082179,0.8845285304897095,-0.8099533715969288,-0.021473779333800062
2015-01-31,-0.2513557699223164,0.2725867595499488,1.8136061204440932,-0.31349791909905,-1.4074315408528886,-1.6178176058245406,-1.8701794043867603,-0.7612435379887437,0.7538942755375069,0.538702792806635,0.033638832323037486,2.0961476582309646,1.6287384942972416,-4.11760185281735,0.01011586536188713
2015-02-28,0.050200047529020284,-0.3418791539385081,1.317991958287221,-2.294408624922691,-1.6620999878596936,1.0520024315836165,0.8936115223261644,-0.8335031774268938,0.8813954266189126,0.563289075588968,0.08544839245609015,1.6995994095719433,1.1886900031762933,1.9699564919624701,-0.17031180647378483
2015-03-31,-1.4775886675959031,-0.9540816703516322,-0.2773544244435298,-0.3499178924112419,-0.9065683835032489,-1.3417635274459145,-0.4104717821597553,0.012088140218321917,-0.4250914414600535,-0.24551870694879133,-1.06494408605652,-0.29450942726064977,-0.1297671600976861,-0.41876956010310623,-0.025571413259852474
2015-04-30,-0.25475009431414486,-0.9418092336007178,-0.3374688376517953,-0.3359371598639815,-1.3183653299330451,-0.9885200623679496,0.48242367375927736,0.10769421998582983,-0.4958029098466225,-0.33609718168176084,-1.105565614570527,-0.3480350224276922,-0.18691784275356763,-0.3019888810120962,0.09092732441458033
2015-05-31,0.7844547902684793,-0.530947522629138,-0.5917845640246046,0.5349164072972918,-2.196856599448369,-1.2825917509426423,-1.8745932213545866,-0.4042473289221693,0.055820814065498506,0.11825757594607263,-0.2878227581449992,-0.6560576516981181,-0.4481666908593862,0.02915265607656539,-0.1856111438630228
2015-06-30,-1.5804920433578107,-0.5757755107986438,-1.2081582873388073,0.7506766679453778,-0.7211608008863639,-0.6749878295602496,0.05633677302877705,0.5691481435978997,-0.846978057641362,-0.7434350912271005,-1.1307980958579331,-1.2505741408710185,-1.2033208538206772,0.38591628307904585,-0.016680614588626415
2015-07-31,-0.1399803044666297,-0.5080086896879027,-0.9789763104071244,0.7837422882504975,-0.657041306137276,-0.2805411813387701,0.19960643425495594,0.6786613571278719,-0.8986804053096957,-0.8320032911178132,-0.9074302762185645,-1.0132751868248482,-0.9530688674483067,-0.03182347532081849,-0.21420922258044395
2015-08-31,-1.9071875136382253,-2.031636298758805,-1.3798340328746148,-0.059490264360864534,0.08281929510077402,-0.7393586342582459,0.2472493740351825,2.2590077555674766,-1.7887584430379055,-1.9677524369892831,-1.6994837064047321,-1.3014533700699924,-1.7206564867327103,0.6026645355298409,-0.015475824258926152
2015-09-30,-0.17050477619853216,-1.2528588945702497,-1.165013696764307,0.06245480953126458,-0.15731851558772647,2.4269742212911924,2.2488233511284736,2.1829951913889616,-1.7332072937426795,-1.962541965408812,-1.5100193798317878,-1.1369127472897376,-1.4144703473615503,-2.4286675023018316,0.15233711768491012
2015-10-31,1.2838979098455574,-0.43199511102161087,-0.9829518875128189,1.965927999719025,1.5786757289084128,0.2146353741074271,0.4378321672085334,0.9935550898522894,-1.0642936545886459,-1.123854289937098,-0.33546157750201255,-0.831098694313033,-0.9990660189637792,-0.34318601618948874,-0.047824981857021276
2015-11-30,-0.40768969423037854,0.39495755058485804,-1.301481232263144,-0.09265035207385872,0.7950754213619882,-0.8307339017468459,-0.5023403846821233,1.1718012888696936,-1.1391953742616514,-1.2718422474106479,-0.23490251381446442,-1.1454751333942605,-1.4559993369955921,0.6917691337507241,0.003216343107944911
2015-12-31,0.04586974044404177,0.5377055185830448,-1.1763483555890244,-0.27128073537713276,-0.048481088135770206,-0.989829157123004,-3.610880249871912,1.038045567538045,-1.0266566197474587,-1.1774664569071358,-0.013590390607080163,-1.1476265015312104,-1.2792609513176338,0.8131432649471405,-0.07091717114948534
2016-01-31,-0.5854430422481995,-0.565046491075391,-1.2137199069484694,-2.1456836095450327,0.06579441372159651,-1.0849273655788534,-2.449202277012488,1.4113461596564403,-1.2119144872584098,-1.4923639390446983,-0.2535052485440037,-1.1688561445146821,-1.41015549557339,1.0122962566878977,-0.1871592818866818
2016-02-29,-1.6299770912630585,-1.2708520777067933,-1.4827695968396373,-0.4190089156981193,-0.3697936255927866,-0.8563329597523179,-0.9544481560948513,2.2656232258924347,-1.6167832549632912,-2.1620204764942463,-1.2907335647908837,-1.498920005047984,-2.1258218874902157,1.0317410001932967,0.1333546114871451
2016-03-31,1.1695863550263474,-0.5774411998427882,-0.9856990910504202,1.3095768577952933,0.6444003289160899,-0.15544115051494953,0.9207576141957221,-0.4903055631211102,-1.2149226272452769,-1.349511260532432,-0.3894091203625358,-0.8949980921435015,-0.7154173287098664,-0.09843824528733477,0.06907537324016061
2016-04-30,0.7249812330117275,0.16321831845009746,-0.7687399657903595,1.691604565293641,-0.25548044169622147,-0.32366517881940765,1.2295632355982276,-0.6573310927348813,-0.8867450640890137,-0.9320760862751633,0.27224392684039866,-0.7863545365871393,-0.4937638743738519,0.05151797889325178,0.038282022255040876
2016-05-31,0.42065830536265303,1.431030390580472,-0.8368776066728012,-1.664358543973099,-0.16231193925122234,-0.06386315436940161,1.3492374162386385,-0.7325640413438915,-0.6714190593321773,-0.6774981700361541,0.626380688445202,-0.8463411209056927,-0.5355504560449695,-0.08026023050731947,0.06872560320303076
2016-06-30,0.7947362753422669,1.2381115949379153,-0.31111032391967064,-2.281813656099682,0.1652969367419602,-0.23968025788954814,-0.3047618391259114,-0.9352032298940018,-0.37452469259876736,-0.3201884313314408,1.3307957597823443,-0.3302069503199689,-0.09938415782499664,-0.15296365908568024,0.0186309831679347
2016-07-31,0.3426442753940413,1.0178353439023815,-0.1902039684948889,-1.8175406999589132,-0.20883460761542336,-0.4584825992219366,-0.5790135930617998,-0.9845647589687189,-0.195512966583814,-0.13280594395254208,1.5895634773761866,-0.22866139085133239,-0.002587982117120368,-0.08558485567506303,-0.150120372663912
2016-08-31,-1.3154728286787563,-0.10008157814021511,0.01685555334893948,0.33972923078313977,-1.1747344245415787,-0.4726579840618416,-1.1923241853057327,-0.5583060813001552,-0.5180499146032637,-0.6406808584790264,-0.19922898699210914,-0.026782231821138962,0.1674431843013074,-0.20167688906213585,0.02160769525499646
2016-09-30,0.3783153039136986,-0.372203215479842,0.2101459027176002,-0.03562112307656554,-2.114091609228124,1.2132349064189674,0.6907923356497623,-0.6218805636009835,-0.32249928645195847,-0.4193490085414805,-0.053312963197292194,0.17993142794309397,0.340761187351996,-0.0544109210810904,-0.03072339728309045
2016-10-31,-0.16281345900757258,-0.7150603487343874,-0.222523502317407,-0.2946546971178718,-2.1262019662436193,0.25286129753626907,0.6553650305756517,-0.5136414909310335,-0.300072951342192,-0.5154324001666297,-0.3047498808909737,-0.4126983624095542,-0.021579404968301234,-0.12111599141715172,-0.10560989121468309
2016-11-30,-0.8404518348957063,-0.40152428412814545,-0.30949284879554684,-0.8241739771523687,-1.5100780489810977,1.19137211877542,1.3492876761462778,-0.2124602329405742,-0.5056294800061416,-0.8758312407882857,-0.9818420960893778,-0.5006584702279027,-0.13969214436854457,-0.40696460558536973,-0.039132217933976615
2016-12-31,-0.11169537362213683,-0.7366454892563115,-0.34648544528143227,-1.2677339208797507,-2.2759885879391506,-1.1883079617799877,-1.6011832998606244,-0.1502419118221676,-0.5242973422727651,-0.9399885062614637,-0.8397064662093343,-0.7323549274050526,-0.19967806466896298,0.6919284516903045,0.058335995335402464
2017-01-31,0.8612975109270201,-0.08510514245100427,0.08929939229845325,-0.2912689993422687,-1.5174831949233323,-0.9951982208334749,-0.8246964901015017,-0.44199011385706916,-0.1869400690073965,-0.47241548028095054,0.18341494915290368,-0.0909988293224522,0.2431742386257243,0.17818078063655138,0.11128586437605818
2017-02-28,1.3352637851545592,1.4301377029245639,1.6316002385453503,-0.40714020903262255,-1.4484200492185657,0.5785416514381342,-0.032768170450665934,-0.8943240041239937,0.655005687031616,0.4899995210547461,1.3640954603068396,1.8629164512424699,1.4555037602207226,-0.2977025147491566,0.16586384449091135
2017-03-31,1.7681080613341829,2.6584703946711192,2.412263757039814,-0.9899808634601277,-0.10705914850004063,4.110986389810839,3.491372970309629,-1.201598810273472,2.5519093901570225,2.4488116720911206,2.9052519955905485,2.435354067399489,1.7531036973791738,2.8320682669370925,0.07580497356530166
2017-04-30,0.769747344454407,2.3398262559157788,2.239962104598905,-1.1174927298445207,-0.23668683106288102,2.900470703096124,3.524778318511809,-1.2633738772195477,3.5123159926421827,3.1268090993805386,2.6774446898985698,2.290603216521631,1.640554665460533,2.3084693183771288,0.0022986287590330183
2017-05-31,0.04281121857979957,1.4458855455614883,1.826559171716054,-0.25266832490231067,-1.539906116245053,0.9113453498005717,1.4381112269286174,-1.1276025542645192,3.4076039726974736,2.943876096828184,1.6634098057896503,2.238946164054464,1.43789117693256,0.250166198531055,-0.008110254431538184
2017-06-30,-0.01958303079078126,0.4325116938870599,1.263397911544503,-1.005914670334528,-1.856050753524388,-0.1879949393957902,-1.0812299717889569,-0.9841181113788972,2.8624706324941847,2.496094403115759,0.8979932236271186,1.5004477080204088,1.1124366990774708,-0.6171813577132544,0.08052740850894738
2017-07-31,0.79722149234239,0.4174606383654957,1.4760526006076073,-0.8657723388215498,-1.6586496805796396,0.055861227126689963,-1.2331055480381157,-1.0059174636370805,3.273864604657422,2.631058258701415,0.9385558333157976,1.8550038297848828,1.1811293875752313,-0.42816358528245335,-0.014879221054510438
2017-08-31,-0.20197580831530992,0.2910185389001541,2.080688627809117,-0.6873502375966057,-1.298321054941181,0.36728239001511953,-0.26923151669227124,-0.8300805933363034,2.2556826648308195,1.9524860992846842,0.35844015634955256,2.6115527099262947,1.5312244353683644,0.11347884715416802,-0.01163674329882541
2017-09-30,-0.284459695546813,0.19268011866234316,1.663095928709158,-0.6143874978487,-2.2773474001250684,-0.4209529294644466,-0.0723798252582166,-0.682086889827636,1.7378367938733825,1.5411338021043435,0.023120814564100377,2.9852949894496636,1.302362546577166,-0.932989673281628,0.2691619135003822
2017-10-31,2.864888553362419,1.2753553292724014,3.300721017663669,1.8857208758630897,0.6361807920341022,1.1317305881352904,0.7824678337459503,-1.113940665550731,3.043177357021292,2.345626406978371,2.0470299136290624,2.37627414887499,1.8855714658142773,3.272834924994041,0.20499775250386773
2017-11-30,1.8704249610665926,2.4777918790971913,4.748853291270662,1.6170580863457298,1.2461801683468108,0.9304348666157078,0.4137292085230689,-1.235673880361796,2.6977419466992902,2.2008638061693766,2.95170313161202,3.4239430875558283,2.3697740267455116,4.58098334470717,-0.009251829610446119
2017-12-31,-0.3655515020555269,2.1416097301849604,3.481230048379025,1.4802613045621698,1.3040820386660597,0.6739742338207094,1.158426133546719,-1.0004018039366906,1.7562183886148743,1.5671987027271026,1.4946830094194643,2.849644410897133,2.1984869786569923,2.6094188101940556,-0.08228315038484088
2018-01-31,-1.051709337677556,0.17855567011570334,2.0832908907293803,1.462222864934589,2.0514942503386466,1.0651299530359624,0.06376509352720587,-0.7124064496090833,1.091926623306048,1.029078589652925,0.24848181915079862,1.515210254954174,1.6472027196188999,2.9420868392540616,-0.02729285459122917
2018-02-28,-0.5239990585236882,-1.0195123821860126,1.3128275713483515,-1.0220496065641842,1.9448313860492308,-1.08804619569083,-1.2011042513059913,-0.8816995701432013,0.8055228738498486,0.7890747585742103,-0.35278764688494396,0.9367509694284328,1.1525998846412113,-2.310257095716371,-0.08804902902462658
2018-03-31,-1.2739145688427815,-1.500992652300518,0.40724950225566053,-1.0451568171015633,2.1586710354723935,-0.7345944584371457,-0.843369143793921,1.9474015584743578,0.24246759978213175,0.4435305372683636,-1.3050406777007084,0.15139263147203885,0.8368241274291341,-0.9634706477098091,0.07962412867308809
2018-04-30,0.5537913759147477,-0.6327907340875994,0.36440476574245473,0.1370999093500615,0.5178235250262656,-0.3409737557446895,-0.8578689233448354,1.205018464752397,0.3641132757078591,0.5015508225885493,-0.8207716394716376,0.3781720906386959,0.6842351380700232,-0.5836989127236826,-0.0756881090586358
2018-05-31,-1.0441844370785553,-0.8627795892244603,0.09282684374666246,0.43838009445976167,-1.1771331044512572,-1.0346624567882128,-0.2933262550694908,1.8510815121227553,0.038733068825462964,0.19800679781185734,-1.0723821985510633,0.6743193984209788,0.4079565420589024,-1.0249336348277895,-0.14490001898718982
2018-06-30,-1.6684999100527933,-1.080682162772253,-0.31896097395673073,0.9114724223714923,-0.6545386971646475,-1.2025536853463883,-0.9001881537375568,2.9414871932178963,-0.43496699761059293,-0.24917750265886615,-1.5569989113645564,-0.17077434364938177,-0.08323427109276606,-0.7949052634713171,0.06852704020261575
2018-07-31,0.5350025174176933,-1.0520476910126433,-0.37796466705442633,0.6900158136574592,-0.13084276330313538,-0.7044804716311382,-0.4650357142082238,1.8547292870978764,-0.3000331106904245,-0.13544745599032812,-0.8184233228194476,-0.34268284805853827,-0.21790622962911996,-0.5853206048251719,-0.02777956410707559
