BRCM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2005-02-28,0.43162022833245517,1.3327070340105802,0.5072717511994889,-0.7735214625609221,-0.6846705201871188,1.6031158592737815,1.3420522446627972,0.3788584609547908,0.657560554011916,0.23286039858315807,1.2830825001720836,1.1469251121962507,-0.48587131655636207,2.2714694601257253,0.02779988827759601
2005-03-31,-0.2930822996423003,0.20041172433259372,0.37959387031631264,-0.9916251343823944,-1.0639178421733595,0.05804684473490525,0.6370051410234618,0.5222917070809562,0.3108638946475798,-0.00582750941207782,0.566286356019816,1.5638083010637394,-0.5590074147089913,0.25914920479686165,-0.19890858046875193
2005-04-30,-1.7097419977516826,-1.2273155055869351,-1.0784831931015073,0.2702660173675295,-0.14020853580330295,-0.6283509782790827,-1.0639762301223041,0.929415052220409,-0.9116137399829185,-0.5930829289899624,-1.4309777304962483,-1.0285601793338384,-1.3002603245594442,-0.4811073462226176,-0.002644338253090313
2005-05-31,-0.4413685883156502,-1.9009368294248516,-0.18363448157518514,-0.302128412890547,-0.14506882138939337,-0.5063981512638027,-1.0852767684194493,1.2899431172913927,-1.34842724013601,-1.0778583828278718,-1.7613226053289812,-0.1549066214743162,-0.8536571567111993,-0.3524623124416669,0.10782878207315223
2005-06-30,0.2581195660130372,-1.376425728165664,0.10334180958517401,0.03857571095744333,-0.6175159820735254,0.27449232713386634,-0.08745819494600951,1.1344370530740446,-0.9749977245192465,-0.9268342579138369,-1.095192353207049,0.5481514483216386,-0.8177754708007502,0.4104103048585105,0.2373058651267141
2005-07-31,1.0382574314765294,0.6162529876412313,0.20868310590733027,-0.3428779027473944,-0.18174281746168897,1.3664771680976517,0.8742333535404313,0.6841493851574755,0.14363633471040727,-0.22803018017343837,0.27611771403265495,0.22804191142021865,-1.041270966114315,1.5045477705114376,0.11221199060692799
2005-08-31,0.25658138049134704,1.1409711724171299,-0.19979770848858042,-0.9052226692804421,-0.2787351553510287,0.9669204009709886,0.778560024957631,0.592336862195364,0.3706230610491295,-0.11903939626799102,0.7562756296178405,-0.1126780477863693,-1.2600901501753687,0.7709388305114576,-0.01180120467501542
2005-09-30,-0.4683731353868233,0.5924287041724744,0.034911625409912155,-0.3930345192649747,-0.2897965215103459,0.13808704636673624,0.05788253898989419,0.5449868335260082,-0.08951704288965852,-0.38747713726044575,0.3012143990869995,0.10716440846205678,-1.0789911190593129,0.12546265350775254,-0.0551984431103646
2005-10-31,-0.7664087498811213,-0.7037240516067375,-0.17548391732183188,-0.8123343587206046,-0.9968476234978662,-1.2965878863270965,-1.3469998988962366,0.5760777632825085,-0.731368009008741,-0.8344936461125458,-0.5948132234988893,0.7198527305403498,-1.0455354431210613,-1.2026415764952987,0.057457055024787214
2005-11-30,-0.05739921367897553,-0.9300963027311314,-0.4064464391587432,-1.1203481335662322,-1.0841629352772413,-0.9571460524564055,-1.0095081488605462,0.47582530070431694,-0.600684889774356,-0.7774938928347112,-0.6569451338503699,0.5655086111568902,-1.0654767884447667,-0.8810292243497793,0.27276596381013307
2005-12-31,1.3029415069944417,0.31971966686551756,-0.31251765466916337,0.16584748543504305,-0.5753851969830368,1.21348445703064,0.17396223989367787,-0.06057203837254895,0.8060681698702407,0.14106452203473452,0.6979096543243869,0.033352828339236536,-1.1164469934875254,0.9940693586993231,0.2565010878585804
2006-01-31,1.183008357430587,1.7788560448394093,0.5191552540243847,-0.38024198695883915,-0.5026642623323258,1.1824632822987609,1.2586595833757046,-0.6283253834633461,1.9679230781869257,1.0998980393466802,2.070906035486097,0.7603453509230524,-1.005545671748511,1.5424387543109446,0.01385703466142628
2006-02-28,-0.36472162170521355,1.4814813841076677,-0.11304879670602115,-0.06791020560140655,-0.4022789820631588,-0.4519433442540215,0.314630915461498,-0.4366769438276521,0.9638701997767672,0.8871925619738167,1.0957266654106332,0.04963204332288412,-1.063267748820322,-0.46192595669334585,0.20729117179388756
2006-03-31,0.8213826596013297,1.1089507676919081,0.8055638778399629,-0.2418741519207677,-0.43653584364703024,-0.712072917432662,-0.8159816493340645,-0.7568548364610126,1.4778362496541733,1.3313652051321914,1.6780786670073007,0.9446516839112813,-0.941842768091171,-0.7544734543839664,0.014015831713020946
2006-04-30,-0.36866875617037886,0.055398154685327945,2.1070305112568404,-0.4337436159411003,-0.7143653475259254,-1.6386228736377157,-1.8630398273356454,-0.3356256500997205,0.666884084190058,0.5403689057826837,0.6029109448613398,2.7911024190068683,-0.6818695961854228,-2.4628563023006165,-0.34533492387905823
2006-05-31,-2.5766523804862596,-1.3802421987905222,0.31616031548492046,1.4577151190203654,1.1787539006461274,-1.5682845096702194,-1.1488206996972676,1.4401297391952301,-1.6922263421173598,-1.9221405785355272,-1.9691009428255637,-0.7416337182322944,-0.9033326075444471,-1.495968830844955,-0.11796851279685783
2006-06-30,-1.221719115801582,-2.6421408100782036,-1.0421424967563315,0.4771431889020124,1.0266916716149666,-1.0533412863241172,-0.542678787482882,2.318843569070719,-2.3641267584480716,-2.8786218807460378,-2.4923828673836956,-1.2493634042457586,-1.1510941533889525,-0.7912143758210741,-0.24946781569361737
2006-07-31,-2.0151783309358686,-3.2530439883998383,-3.0374413723123244,-0.3472983252418894,0.742364857847359,-0.5583999784617142,0.4758795891210669,4.516337577520175,-3.2754593476020135,-4.370277943262356,-3.0021736654209987,-2.125607782749258,-1.6955837730220464,-0.42412912414158443,-0.043794628382294545
2006-08-31,-0.5226616229735959,-1.7925854364246652,-2.8747193139639413,-0.4775347888871611,0.7681498442045297,2.08863705654675,2.066245745479432,3.845812183554699,-2.8281900179307917,-3.5347985180310704,-2.3836917565161713,-2.1608073793883844,-1.7875924446024765,-0.4092923731368645,0.12651184955164582
2006-09-30,0.5940285140812064,-0.8833080223389662,-2.0694292349432044,1.2833978085542022,0.42010823243860024,0.3914154655968514,1.0068958969126316,2.3276354377084036,-2.0576288047024693,-2.334920830992606,-1.2776110908271463,-1.7460827056859674,-1.507641919577987,-0.266892483894285,0.017595761890379442
2006-10-31,-0.14090749739120162,-0.03654778378571473,-1.656596468780042,-0.8418707426587004,0.6234099037531055,0.07912429796918852,0.6124886138311463,2.089394208763892,-1.8445741503311104,-2.0848538690122034,-0.6456788638367011,-1.5034373992654153,-1.4359577237212136,-0.26869673322950904,-0.22326468268132538
2006-11-30,-1.6669043675750446,-0.5621734883440351,-2.043473295737345,1.0887063916929343,-0.08674878061575474,-0.36960861927243627,-1.0604188984858725,3.870762407410322,-2.3034185874102433,-2.967749481461581,-1.141376942667303,-1.792962922517421,-1.9101862882826321,-0.4147257627559759,0.021570638625840338
2006-12-31,-0.03995224212237725,-0.8566992629458458,-2.1623572859253097,0.2334556080082409,-0.00010467008956267047,-0.4005769108721403,-0.6011887223019892,2.9568671925730676,-1.9978799995745098,-2.4604218505788076,-0.7655460608154322,-1.8894456513757654,-2.094278740220373,-0.4490312470166473,-0.22432979107371576
2007-01-31,-1.513130687262627,-1.491278717693345,-2.3231760372214953,0.2574700682657188,-0.19470763012163547,-0.5820993184955584,-0.6386567863339756,4.288728887462734,-2.2060468451288804,-3.0622740344422743,-1.3057498358296786,-2.070275550286289,-2.525712530237955,-0.39428804795066824,-0.13056842749386574
2007-02-28,-0.8154795972195392,-1.0962253248679235,-2.0903193784166074,-0.13664920735419164,-0.1261145289548406,0.14726261228543563,0.07662774063046378,3.9133946904360055,-2.099269623428306,-2.9475934938263104,-1.4076574178076544,-1.8783015390888065,-2.5090620834221666,-0.6504195442883648,0.10654324790687565
2007-03-31,0.6705167604303747,-0.7672043053450418,-1.8849745091961847,0.7782776702087683,-0.3132037354862243,-0.3698533833521403,-0.12538088798803057,2.315959644800275,-1.7017870228124916,-2.132734506811699,-0.7293554841037678,-1.7457144685479014,-2.1274204707648114,-0.2952475220325467,-0.06514660872091817
2007-04-30,-0.3739013789370046,-0.25066059576774097,-1.710791951821979,-0.32034417382889396,-0.6006751608949045,-0.5410792918941902,0.020950804046616478,2.379352098123429,-1.6278259727416178,-2.097751257418374,-0.5660910954769985,-1.6568979419555687,-2.0243668356248268,-0.15273141153850733,0.1873104432958108
2007-05-31,1.1225802588456184,0.6657998810300277,-1.30893658747062,-0.1365060801526382,0.018793638439548028,-0.481861598919627,-0.4094986665288528,1.34159712151433,-1.2474791099399007,-1.4086103025646808,0.2610689582560834,-1.2021674965438307,-1.2649930988902758,-0.1906295388590224,0.026544358758477365
2007-06-30,0.0905446200986836,0.3878677648083011,-1.1053980933700844,-0.16674068634181657,0.024529316503644042,-0.6784536085049727,-0.19405792880573733,1.18322644937542,-1.130031837948164,-1.2630911666612399,0.4414191578679462,-1.0263862412961138,-1.0272243987188954,-0.12427399805720116,-0.11288346681522493
2007-07-31,-0.724243249806872,0.22287818739825493,-0.9138783967944628,0.3486174057967692,-0.8182042441953544,-0.9161639883921083,-0.191059129326528,1.513511325083558,-1.1847836245341925,-1.4476273781724032,-0.06777630886483646,-0.9067358722768117,-0.8647361395547385,-0.038898982647450335,-0.14406002220604522
2007-08-31,-0.8528828897630223,-0.7042086321987088,-0.918056785299335,-0.978166528983271,-0.6885508568137078,-2.4412142692406604,-0.840743257890238,1.8624301273659116,-1.2204254688783018,-1.6199706999087364,-0.5784014359011356,-0.9077088503069594,-1.004402321007362,0.5833611090742179,0.2457481136116078
2007-09-30,1.6301078679068424,0.014446605689574123,-0.753732462828436,1.7932041352025876,0.30173730328918785,2.3301047063330147,0.6635403297640075,0.7219111826648416,-1.5669933300197234,-0.8466209326748786,0.37716421050689397,-0.6878143163203855,-0.651987318073317,-0.6830919781313909,0.06039085861748976
2007-10-31,0.39381726910840237,0.590212648957389,-0.6533774414667344,1.1525374927572447,0.11158700071638182,1.5416989920699542,0.7542088902196548,0.6408808459086425,-1.3001877658499759,-0.6288916182343895,0.48268953724474617,-0.6068161370861658,-0.5352846766408428,-0.4075514242163343,0.2296064124870945
2007-11-30,1.3587240542599945,1.709360193827106,-0.09163840189804251,-0.8834113599916998,0.3244349241124121,1.1103837380786012,1.3468421652782465,0.5556154977267284,-1.0026551637681187,-0.008567740140914519,1.3394609910133959,-0.12248438572255223,0.30129236426713824,0.391496670811082,0.11325789135277727
2007-12-31,0.6114238907070109,1.1676671125968394,0.08452224048250584,-1.343555908157106,0.3008906212308227,0.9450925755246697,-0.10276459876341976,0.44938581021698715,-0.7908816197480462,0.3252815239455691,1.4527096415899323,0.04533493125353446,0.5883171741998979,0.521175565215495,-0.3979711343107562
2008-01-31,-2.3510231556848527,-0.16265621614139023,-0.12438956147942544,4.142825927187027,3.083162470024396,0.5164549095813958,-0.22885221118882718,0.32931255856959696,-0.871004640612539,-0.6368274260765637,-0.4215609033203071,-0.15819619768756837,0.23575180867125342,0.21106339814876057,0.2101477444885132
2008-02-29,1.3415147316701,-0.15173922154287176,0.5171167032173009,2.91378798535783,2.3833848571517926,0.4492559536971387,-0.19750034816999965,0.19778500542783672,-0.6441814408300809,0.20946396695534647,0.24276213081948478,0.24044704245423656,1.2147284279349273,1.0520645430506879,-0.14696884286698186
2008-03-31,-0.6869097532615427,-0.9246258160703665,0.11208636048891482,2.0940269171136365,2.004516567089018,-0.5530563662843053,-0.7323827284404301,0.045813514868035296,-0.6743133799589108,-0.10208257276049809,-0.3708366372331209,0.037050590728588295,0.5121821708643486,0.14027307123026228,0.24649281816843635
2008-04-30,1.5693307696742225,1.350134896181402,0.8619373076878136,0.668245873256326,2.2463063166574506,-1.0775340533892839,-1.0083978755712788,-0.14511709758215827,-0.4587179630804354,1.4519248446690447,0.7275324400513974,0.47678417167845694,1.509132503811708,-0.6701384673874773,-0.11893159253041752
2008-05-31,-0.49671675060275916,0.2080024562687872,0.43468247246455693,0.6398879751994381,1.7045337942777639,-1.070393811594928,-1.0977156111494941,-0.3686125510484283,-0.572075296043507,1.0824182383733358,0.240237399847924,0.4866112387319096,0.6327709727018432,-0.2833676595824915,-0.14251477530507703
