KPR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-05-31,0.17777091312233465,-0.0574413540224543,-0.8877813882992466,-1.3563343305748037,-0.18180068758158394,-0.5599522763367517,-1.3583414683366695,-1.029681259945505,-1.0355427437982196,-1.169883120753295,-0.021634213095165732,-0.8210878657376833,-0.5838839929779093,0.3081697046011313,0.15646076526150143
2012-06-30,1.552081657373023,0.7040349426186998,-0.5745512890341224,0.13600316481952252,-2.424242810642488,1.6944776788197378,1.4706443531547606,-1.257679960940591,-0.7231599487024423,-0.6685299039983666,0.8703891336294788,-0.6395428529226773,-0.23192146703116542,-0.3083335634504729,0.0518788524144493
2012-07-31,0.5673646095875794,1.2650625698571885,-0.40496515177307085,-0.33699944909305835,-2.3158623949495283,0.6734522374170724,2.3246679263121877,-1.3060698913418918,-0.5438026190185815,-0.4405166739247157,1.101590949520533,-0.4465080100437866,-0.06468883983605332,-0.09813826808469665,0.20580502415193663
2012-08-31,1.8967028844872502,2.1746141273143156,0.06598426717734814,-0.3925281727704504,-0.7104753957404266,0.6561290928138733,1.3649791647049654,-1.5043270716106334,-0.11903876726993302,0.14998215176935673,2.2293187162004906,0.06548397954217576,0.325543679274065,0.10033155361733335,0.06299411928619691
2012-09-30,0.6378028994169578,1.6111037701158313,0.23558080419578104,-0.2581698920947451,-0.8537153568892815,-0.7337158911292206,-1.402384285495572,-1.5054219309357117,0.13438458478676937,0.436773912260008,2.020203143158069,0.2235438235181591,0.45646462358894097,-0.210847214612529,0.05268336334256161
2012-10-31,0.5723772453545956,1.6270397716633516,0.34144452165670275,-0.3325144443530744,-1.7482813042241896,-0.5019496360401998,-0.6805055776056331,-1.4927414736149778,0.4649919554561302,0.7657237379764359,1.6809663110653594,0.40201807354927305,0.5225528556013117,-0.12680290574191153,-0.048826821732807946
2012-11-30,-0.22596733724041673,0.5336044053255136,0.4704325912553175,-0.9109373983089727,-1.2506354000814466,0.8108766643224694,0.19307226398433872,-1.3788325827564254,0.5511498123006436,0.774455371874699,0.8593687611392593,0.6277563840978123,0.60118689599806,0.5456368193640295,0.016794287851725837
2012-12-31,0.2813531557397014,0.33112094609122117,1.4913610353597666,-1.0523500226164237,-1.4338909863112457,0.3821347670118272,1.221427234793187,-1.3291714783924187,0.8798945274047195,1.025625084261648,0.6034851338018615,2.0484674596289043,1.1168106469423398,0.3973756046631817,0.0458660271424329
2013-01-31,0.5440014596649014,0.2993480935695606,1.4830320144547475,-1.030161519907217,-1.3164534670207768,0.5262412100620137,0.744035490870138,-1.2841140021611073,1.3778829617336754,1.3572303502316507,0.5626392370938569,1.9270884110120556,1.0659923511813005,0.5512199770293118,-0.12868826913864595
2013-02-28,-1.072174585125789,-0.10287311449419458,1.2074953564787243,-0.01689433927289279,-1.6217172572639174,-0.7807408284607354,-0.9579064868727979,-1.102558903109914,0.8533793767154664,0.861084082204216,-0.2551974276293187,1.5578299070293065,1.0170909598730016,-0.8260040546903223,-0.15634607039069398
2013-03-31,-1.265611890107446,-0.897038955198803,0.7386377157020994,0.3423792307774878,-0.7957977079794113,-0.9441697892111316,-1.1449096327453385,0.9978454019071898,-0.41445931792307006,0.25219088995470174,-0.9443781890805506,0.7175562285136191,1.5103431535055931,-0.4753339421423014,0.1669801174306163
2013-04-30,1.6797536739238337,-0.3277855591285011,1.5876848536418595,1.9340523238823226,0.6557466373173252,-0.8907199774548598,-0.9081144291955644,0.4738728672003998,0.7241275709076684,1.4227639254296018,0.11240498300814021,1.2297040698494761,2.5704240988117837,-1.2704969717416976,0.0
2013-05-31,0.12942344129239192,0.2686183229996578,1.5107578105760355,1.3820103717738064,0.6314075312359716,-0.18167696009440146,0.5495469917111497,0.4207813411687965,0.9609796466240227,1.5232488258698822,0.16855800069410776,1.193703155232554,2.2651400306353184,-0.35954975776381476,-0.048342745968317315
2013-06-30,-0.37492540924035384,0.7215309175639513,0.7436272060371599,0.4148310426122551,0.704702463546034,-1.0574281472973086,-0.012601877532559863,0.5090891808790349,0.6121262493360243,1.152793291873943,-0.03833955242111655,0.564900005282323,1.130003504429222,-0.5895480504465118,0.017774484027577683
2013-07-31,0.1748416758534325,-0.03703581256719776,0.6021066599836673,-1.2404642647425206,0.6415029234217908,-0.8286840767089,-0.12556676204853254,0.47984274284564854,0.778130203426601,1.1739959338351622,0.1829014187727193,0.4581610287831263,0.9055572083643758,-0.3377684933569292,-0.01351371916672282
2013-08-31,-0.15664450339749275,-0.20795261487872835,0.01548665683496392,-1.1895842474247906,0.06914638583200501,-0.7157197602224918,-0.847919485404545,0.5336026393559788,0.6156140634229821,0.9685124024693056,0.06521185837047003,-0.057567665702332356,0.08982251959835968,0.23983440729311714,0.06342182643749607
2013-09-30,0.5528130427771167,0.33209509612820304,-0.024419767771604265,-1.0333046419330316,-1.4532325140936357,-0.6388365401422607,0.07998269748185677,0.4288276029811939,1.1081582801215042,1.2053375268867867,0.23468405060927836,-0.11585119726084724,0.051732567037694716,0.21901283238516947,0.17992443219423312
2013-10-31,1.6747170870819936,1.2258873354072999,0.2414005836189811,0.15831488998036639,-1.112204317938432,2.9161634025490195,1.6695468045275226,0.09393417966536088,2.6702197984664413,1.958417633547605,1.4112415628190498,0.23055348650524154,0.36493578797217874,0.8200875324750286,0.08127272012873636
2013-11-30,0.6233420778502275,1.6654722688863408,0.5625103753592774,-0.5208864517615718,-1.0200336271970358,0.7556617208625631,1.1475377537022884,-0.010642395675449603,2.783171401478557,1.9182095897739209,1.5582982062067867,0.648741493397446,0.6723214637108977,0.7273149894011341,-0.03502546896341656
2013-12-31,-0.49359624846323547,0.9898806377883874,0.34278347723205016,0.33719333003285035,-1.1401674824738828,2.4706639978951204,1.692433468483085,0.1445132798611442,1.8986353781082892,1.43504326576381,0.6979109101458264,0.40506059742678585,0.4627480906679921,1.4748473712404429,-0.19707014089990343
2014-01-31,-2.484391762697276,-1.1717943181996442,-0.4182812964170688,1.0747663805849452,1.4948118290377141,0.48382965322169097,-0.3618009673463734,0.7119706162049912,0.25950484645631855,0.36551958789440886,-0.9978353945849989,-0.4763081703744817,-0.4382722786863351,0.06329666834546192,-0.10106313044528008
2014-02-28,-1.1663926006002965,-2.2345770692400917,-0.4155446416369049,-0.10862542577843307,1.944941688854792,-0.27074928313585184,-0.4102424561165494,1.056732526918318,-0.5188635897999029,-0.29114051240789657,-1.6825468386029454,-0.4677440784044534,-0.47050880776804704,0.11108241973593105,0.043631081359404536
2014-03-31,0.2959751388800713,-1.665456263392511,0.14797075318110894,0.9558923969949988,1.769836466988488,0.9683017738980444,-0.3229282567107043,1.842667683027032,-1.2890267657598309,-0.21002457249105783,-1.302803388268274,-0.06036263542517071,0.7812870733129046,0.6272244787704021,0.10880285984879917
2014-04-30,0.9091560794551289,0.03608398641119525,-0.15584393102534863,0.5465246248983813,0.8594832376493795,0.7513760842617361,0.1663219584649033,1.140663122888174,-0.710674105079178,0.387752882177483,-0.402792386271095,-0.260591006095995,0.15257294977305186,0.3434651478603046,0.13674786371535683
2014-05-31,1.1069204229610154,1.2213519037733807,0.33812452114205416,-1.0238679512370013,1.3814271489440821,1.969875331908137,1.156040853385184,0.5915024520220221,0.27204994346116473,1.5792684106756834,0.7178924432567093,0.052185231984625914,0.9919303201775092,2.549946772586797,0.4654976673250295
2014-06-30,4.117004863472284,3.2245527553436695,4.043428069344515,2.8316827319453655,6.047565729875973,2.581139750564831,1.0500760598735444,-0.47577092974353946,4.640249982329805,4.591918052523385,4.325889073818273,1.0649348511125583,3.8496925940074753,13.598124256915437,-0.059390504620169864
2014-07-31,-0.7291350479072577,1.8858883530405697,2.5328154010168,3.880683507771649,2.85117038962,0.36664849110965897,0.46399619027076705,-0.4329924409517234,2.2685660871301394,2.3035030696738557,1.7071409173700722,0.9580860628384114,2.6160458894426473,0.7456534257591907,0.09074850162093079
2014-08-31,0.39673514945824023,1.530977130080043,2.9142806192472057,3.0029408200965255,1.7361341011902203,-0.5304854370297507,-0.74114073142473,-0.6797275356847002,2.1405039204048313,1.8936511853437124,1.2857138662758354,1.7184339412326015,2.6012975794686053,-0.8249505776520979,0.19725444360754835
2014-09-30,1.238485634540851,0.46372140652479543,3.29752535780521,0.3140236874963834,1.4605447808597425,1.4968369616913642,-0.0980925480961065,-1.1107383231904886,2.3486508236819823,1.8408671017353309,1.5818361284601583,2.3663436040968264,2.3193130451837356,3.937078569806743,-0.017802703549707994
2014-10-31,-0.39348718690722945,0.6438114474353531,1.5454827710885488,-0.03647244877262999,1.6660092048327242,-0.5175787620301275,-0.6223564736521036,-1.181691999977779,1.523205253700114,1.171251362683883,0.6095008119661686,0.8983639762716766,1.1475419949798817,-0.6147011277644535,0.05927895945147126
2014-11-30,0.18442876881455658,0.5339731481114184,1.3022150333994855,-0.028831423856749108,1.5642258173258534,-0.2876453169696943,0.5079345843148698,-1.3893633752466807,1.3094773377577997,0.92887087597426,0.33579653548079286,0.7380631536865216,0.8503526102996316,-0.27142747759577285,0.12538038077596486
2014-12-31,0.6332118656933466,0.22553724157408853,1.970120914092955,-0.6319257995465097,-0.7200808121784041,0.5607453571972713,-0.45516797903280803,-1.675075025323648,1.3267077826577431,0.8718650646383067,0.659767645205241,4.029787604429883,1.1401522898218648,1.2034894745915146,0.060065458310448766
2015-01-31,0.12501364133846257,0.5038978558918749,3.198686788459493,-1.175202923390438,-1.2216804585101302,-0.3278525853890525,0.27365648077534,-1.8186357224529952,1.114524148029043,0.6725273909232204,0.475839395433229,7.170083194787601,1.9820108792369382,-0.35442554818685085,0.2883210909411596
2015-02-28,1.7655204087265348,1.3516783981767493,5.081272199433341,0.06672178929136831,-0.3600389640664748,-0.3154442114071823,0.016423039302399092,-2.1460029463316954,1.488996270093129,0.9006493903941791,1.4864544483704365,4.483682518024178,2.578298958247613,-0.34366459151983947,-0.0937590645097525
2015-03-31,-1.0849085685814213,0.40759758299675375,2.6847107611807717,1.2039590504441677,0.06633471071745263,-1.2019742110241667,-1.7007039612155253,-1.5115422942305876,0.45412969762024785,0.4136019754732763,0.31488046834377226,2.027966443554199,2.6054549051428677,-3.476857045314389,0.263771883639667
2015-04-30,1.4449713622953584,1.1533908751645527,2.9505523703472414,1.4418719515815168,0.30676399196442733,-0.9624380465756833,-0.7266557101378549,-1.5719752500919115,0.8852845814552402,0.585266280034706,1.1772801206840635,2.0949501328654194,2.0025341344990935,-2.4636953973828684,-0.0337064378819109
2015-05-31,-0.7054700058501107,-0.21880321950650358,1.7639132734747587,1.0568056619545936,0.5632328580980388,-1.118108772491969,-1.219036370364254,-1.2729284454381686,0.511078998932536,0.23773931076726154,0.23214709631748878,1.156395485811662,1.2790188194217473,-2.10818841015825,0.0162551265320611
2015-06-30,-0.3447661755982939,0.200041818476039,0.37953190488966404,0.5602203934161107,0.5959967828963605,-1.1051199369057354,-0.39444817980956526,-1.0808471487268596,0.34265161959462065,0.04287340265259467,-0.17860269408179505,0.13659629248403882,0.03066782011357824,-0.9976802938774182,0.23563512998219635
2015-07-31,1.1725708898861542,0.0656588364043818,1.0717708545732993,0.30016354516252614,0.8004860398982456,0.3048714631806195,0.6299733274211281,-1.0847841936198013,0.711886994059226,0.20142650838491843,0.5722788022754177,0.5594688921390506,0.30018122902831396,1.2369179717660477,-0.02847918245901929
2015-08-31,-0.7274450845067965,0.045897914599851306,0.6669342538181747,0.21531940127961163,0.3531548881906698,-0.5035017842893125,0.532122824093519,-0.8792176726181115,0.3481549602089684,-0.08458854506354721,-0.06907142746294437,0.4186153032485389,0.05800232828676134,-0.2111405723305513,0.08323715554775654
2015-09-30,0.04211813672310098,0.28246771671749527,0.3300161771189919,0.01926708170976741,-0.14560950779031967,-0.8838803100759022,0.41447030134578267,-0.7741123047703202,0.3296832280205606,-0.16948049018266792,-0.11954793710801391,0.3205239247682428,-0.30690396139619197,-0.6128316019733373,-0.012881030217673938
2015-10-31,-0.6202029188326356,-0.8110954739596323,0.2890776382777991,-1.217336883616079,-0.8734951315644918,-0.7905786628042313,-1.073167005434112,-0.6118690214751087,0.0614805172051906,-0.40275305983184473,-0.5087048732665347,0.6367688673041472,-0.3463785428990538,-0.45224671929340426,0.032138176185476666
2015-11-30,-0.25871999428380166,-0.5131047292906814,0.1732576615070779,-1.3626014272247555,-1.0821891004478814,-1.1453489757370878,-1.1308920646789165,-0.5031152475386553,-0.014182040994107928,-0.4837031557966845,-0.60490119063007,0.6145757733200505,-0.4788782246747148,-0.8807567174573568,0.049226940765150454
2015-12-31,-0.12732985201483318,-0.6162360234465251,-0.050764066705950454,-1.587774932229567,-1.165902864394715,-0.9048330581603622,-0.4797266622215281,-0.4144754652558621,-0.016619017214072995,-0.5078974959334953,-0.6073264506705691,0.3769146045795778,-0.6844577245965302,-0.5634974820329959,-0.17144095205703883
2016-01-31,-1.6810215115734142,-1.2433065449609078,-0.5773478442707513,-0.1076952744637727,-1.3582376603583608,-0.5894009769509354,-0.3696762611474963,-0.17643911003154678,-0.5736237037988647,-0.8916009419159451,-1.4827445398379866,-0.17789466722796277,-0.9368788167609853,-0.1476122296514555,-0.13863040438539775
2016-02-29,-1.4816376269802678,-1.9940573344157528,-1.3088130650954073,-0.15256180059597052,-0.8964147077320279,-0.9276167257948115,-0.3745911283778595,0.07183145991853906,-1.0287261122143518,-1.2834568132614386,-2.026368483770594,-1.1120318886999891,-1.549130979857091,-0.015581127930799887,0.2654210827046977
2016-03-31,1.3456705194908238,-1.1268334381879472,-0.7938105867973946,1.705048900015009,0.42180364110941476,-0.9721069164831366,-0.8062763068739569,-0.4578826184416834,-1.0446358748596913,-0.9042006096545279,-0.6891827350687845,-0.8280269043567345,-1.4782346649880465,-0.33760406554831013,-0.020271374487772314
2016-04-30,-0.6699005858281449,-0.5433600964542646,-1.3076149458325808,1.0289474214830585,0.40290313934590233,-0.9240129545726677,-1.440288572623125,-0.4729756563116968,-1.4339014927251168,-1.1818665278621772,-0.9135660019980864,-1.1923972804029428,-1.626490397482757,-0.06289319801771305,0.17843089968998277
2016-05-31,0.686910280827724,0.9282881428822475,-0.997751118894219,0.08959806301197737,0.7589169384061932,-0.2734004104883414,0.513504125648129,-0.8664708166760139,-0.9744198228461237,-0.7437930022816935,0.02215962936523369,-1.012763288022314,-1.4961532551443781,0.01313585041558899,0.09308814339350967
2016-06-30,0.10959599269295647,0.09252335536629647,-0.8913658103800776,-0.65225029482669,0.7567091602994201,-0.5952717672794052,0.26596790532519815,-0.8947132232364872,-0.7141935981914597,-0.567240961395056,0.38760210233191783,-0.9447602678239774,-1.4034138482286358,-0.18882967468728154,0.03146533730053049
2016-07-31,-0.23075675470629745,0.47535002740727256,-1.2211621919085554,-0.9774493119997547,0.06489335050991636,-0.48191145568600086,1.1335808029660068,-0.8102698610326966,-0.5790758922760868,-0.5315481455974309,0.23004064557290332,-1.1003572768442171,-1.391511497584167,0.10172320383241132,0.03103236083521423
2016-08-31,-0.26887014639549556,-0.25925425662896134,-1.07610661650282,-1.5163864465700108,-0.9096650279867894,-0.8232334959179144,-0.7260949819368646,-0.7374136726075605,-0.4454514958006472,-0.4609987916475314,-0.19569332611606546,-0.8585096445153242,-1.2503606668333422,-0.025631892923766567,0.06706517981275936
2016-09-30,0.038762441200432075,-0.3468550693254007,-1.0506328171313046,-1.7145163500535643,-1.9607429881926481,-0.8210006223948293,-0.23913116774768603,-0.565030077439205,-0.07951255359832503,-0.25104865311443586,-0.11006538097314819,-0.5530008215735852,-1.1631353936775686,-0.01801484938110894,-0.030512537138590683
2016-10-31,-0.715928039467898,-0.6905906284944227,-1.0118516139264737,-1.090750288373819,-1.6775585259688581,2.9702979308520576,0.9152148294033717,-0.19907824737462246,-0.40928040691884393,-0.512386903388179,-0.7979699363599595,-0.621190284159099,-1.071668683093618,1.0528735114733903,0.015289276325275011
2016-11-30,-0.3349613324019625,-0.7316065743349593,-0.9950631424614037,-1.035382036729212,-2.312308507353561,0.8673905170520202,0.8286306667712219,0.015481988569239035,-0.3457351254985047,-0.4637544089716591,-0.8866798117770278,-0.1742264625787912,-1.0024898739772854,0.5659883211819919,-0.050876540891208175
2016-12-31,-0.8589999680034452,-1.3744460093520494,-1.0926464741829587,-1.2021296394161967,-2.0451134202398418,0.26679540512124106,0.8418327301921986,0.5027162580582827,-0.890034309050825,-0.9328841246486578,-1.3092470285857751,-0.6141737721041703,-0.9663181449147491,0.44178125551862524,0.0021030501967786684
2017-01-31,-0.3643973093092083,-1.0835478082796357,-0.784429284306262,-1.1356070856983398,-1.8789558754314994,1.5837508942408318,-0.2821551922151254,0.7174466647823594,-0.8920860676545295,-0.9290656351038403,-1.2235260970504054,0.15274723960902212,-0.8270087517767862,0.8363975408456731,0.02361599307134142
2017-02-28,-0.17011368295681806,-0.953681288257093,-0.45817281911283414,-1.082144117387807,-1.7843567269903826,-0.6957594281225628,-0.5233675299661474,0.8986135219785779,-0.7129437685877948,-0.8325106858270865,-0.9864266671819987,1.1531215885372108,-0.68747271752636,-0.09342632375927469,0.12080867047824756
2017-03-31,0.7760226320075423,0.12544404806299042,-0.6569012253392418,-0.6477557908308479,-1.2146259805667927,2.359332573300472,0.7565284340871868,8.322036080221254,-1.4842382048798315,0.5243193896263163,-0.04474422171210946,-0.14635813059376188,-0.45568887558679916,1.1304924614546856,0.09566138440527193
2017-04-30,0.48140543130899804,0.7162555922488428,-0.37029352203609656,-0.7764307734159632,-1.042609828615492,-1.0047729034883013,-0.6176498598536965,3.595537121349647,-0.16361240816004732,1.3062548274604278,0.5203119163814587,0.3468992374274159,-0.2879337374602004,-0.338853904264395,0.08116488778473498
2017-05-31,0.45358504331204164,1.2180370297537377,-0.5359052289689191,-1.192001649366159,-0.9241081474343519,0.88536622924224,0.8662369197649994,2.545426776233173,0.9892174120030678,1.984537260615356,0.9927927975635756,-0.04773078527503629,-0.40617270474861705,0.6366068379264869,0.020671109535063133
2017-06-30,-0.19722112112610193,0.5025307612304538,-0.6860572602624504,-0.7889009080529291,-1.2105277050328909,-1.3557446536640472,-1.3280230626198422,2.222493885639874,1.063794247564921,1.6381680994562657,0.5896687857707515,0.22356757094498858,-0.4937729201386381,-0.47690951921321284,-0.01383823466518571
2017-07-31,-0.5450395069341875,-0.18274443946020735,-0.7436969102276766,-0.5847366166291579,-1.0296226965327042,1.7688202161157633,1.0890249438080335,2.0541499767268263,0.42325694060794045,0.7724214682709576,-0.08843431627939875,-0.2120705864741373,-0.5061442129569236,0.9794046586073858,-0.0436238353066512
2017-08-31,-0.8089961960839135,-0.9577998706687748,-0.9327956988507454,-0.7942398376298331,-0.6548179667590749,-1.0008255002794302,-0.7045226165417455,2.0659363003848035,-0.5057908978142396,-0.16744820355786397,-0.8407635678704387,-0.8593117811843517,-0.5815770974308782,-0.02332013635697759,-0.007802208317786158
2017-09-30,-0.4071167188794876,-1.065820997409671,-1.1393748088601943,-0.947651791269717,-0.8224770704829227,-0.037293583605500925,0.9893699769710058,1.8820132504622666,-0.7850107126826625,-0.6097090223225683,-1.0382225101508482,-0.9600487847240241,-0.7096938315774768,0.491623891378371,0.04300480792632383
2017-10-31,0.18946611894365514,-0.6120314136608567,-0.8482539819981556,-0.4566912493766228,-1.0044224900159477,1.630145148055514,0.1383415780317861,1.5442926529341556,-0.1403128113279122,-0.35459353791434933,-0.674310807126969,-0.2321304540175963,-0.49042359430503973,1.142417710210528,-0.09232614533711411
2017-11-30,-1.3241499952902558,-0.9104135572119931,-1.2495129679140982,-0.02160759607012744,-0.8576119974115013,-0.9423239271185057,0.2766991678010621,1.7861879832643208,-2.0084871529762434,-2.10614471034506,-1.328812892377489,-0.8978092768225892,-0.718677619082557,0.14558473315551496,0.11246908104574842
2017-12-31,0.9516632925097709,-0.0860216132500291,-0.5145229974212263,0.5729829455354835,-0.287910392212824,1.6576642768751833,0.7732367472337239,1.192263617342018,0.06824937305100069,-0.7206036147063952,-0.21902325401016465,-0.45058200280864963,-0.14468949317871949,1.338770924664907,-0.0910815807541464
2018-01-31,-1.2169483854119298,-0.9397540005819837,-1.1218814895206464,0.7582619156819468,-0.057584289572915906,-0.8169355875265825,-1.032180767843156,1.5033891842999934,-1.7622602008182517,-2.0399678426594727,-0.9107029091731497,-0.9272703158116395,-0.42667587892318604,-0.23288284324848807,-0.010084810884963352
2018-02-28,-0.4333789300731083,-0.42258706266604196,-1.2909936064004996,0.5001675122110159,-0.07956548096026433,1.2418240977367352,1.2111953180705861,1.579476338360701,-1.9616989720808686,-2.1273787889705016,-0.9725729336625641,-0.9709268263921519,-0.6290175729776706,0.7897961699189012,-0.1366192611455805
2018-03-31,-2.05847929299412,-2.342372823662033,-2.835666305666392,-0.14673861258622153,0.30179245482080114,-0.12683634271443528,-0.6243318320259036,1.9827506664821082,-7.566684128002517,-4.483480390545575,-2.1750411179643994,-1.8330099442973034,-2.450425612625172,0.42038262762753764,0.09867471052752512
2018-04-30,1.0914579520989454,-0.8438338514849802,-2.390402556599899,1.167803080678059,0.6370758286973247,0.359197439677539,0.7797646667992032,1.260332527360976,-3.451574029852873,-2.120617616904149,-0.8851513295472659,-1.6588140801119962,-2.060445758340352,0.3179711295070704,-0.1379302041449394
2018-05-31,-2.116816581209158,-1.618526977932553,-2.9361502139153575,2.1143387361926966,0.9369533379485385,-0.8973741576208071,-1.203251698732248,1.5570060832053183,-3.4419635888774924,-4.067390117611132,-1.8041921995603523,-1.9490637189323325,-3.1378410260362535,0.8185601145402269,0.049165909794067895
2018-06-30,0.5329951739786023,-0.27294101114324043,-2.3355890332121585,1.85687999568312,0.7454043207622254,0.375826488937234,0.31902415407944895,1.124132657363074,-2.257172850704568,-2.539539712957827,-0.9038813967489948,-1.7859791863935075,-2.3492630251209468,0.2153115004366026,0.024812867186675736
2018-07-31,0.23756006850632258,-0.7513794633528112,-1.9406197503056046,1.1048225502302622,1.0090134517634899,0.23607283016248884,-0.09459205961782935,0.8596983514565127,-1.7241353311936694,-2.1776181371586727,-0.4294715736133129,-1.5734495142507556,-1.85257800623667,0.20206703652270575,0.03318872068826718
2018-08-31,0.35598261747898335,0.6601299329208211,-1.4966003982700797,-1.3800164393332843,1.3663342378639907,0.724896490432565,0.9750760667822163,0.5880588021182073,-1.3291254067032183,-1.6218878461846156,0.1225379177666366,-1.3412002430513157,-1.3624332458749409,0.05242274546169741,-0.11079128684296055
2018-09-30,-1.610554325392402,-0.5982149572808192,-1.648506068151788,0.49230235521192334,1.1372300296063704,3.5797734610863308,1.4311954517362826,0.9420360938421967,-1.4814455404860085,-2.602785440028086,-0.9456067381781866,-1.4280512913056307,-1.707784865960391,-1.2625280216516361,-0.011201112754820833
2018-10-31,-0.14491800298997584,-0.8351292438068044,-1.6215014401588448,0.24464057739300765,0.4108126746147526,-0.8149156528897826,-0.5576676616956796,0.8553228928042097,-1.2613361322143464,-2.2853328914364583,-0.717953482252887,-1.4666014835378323,-1.7406360699451977,0.5838176890412954,-0.0291225186202437
2018-11-30,-0.39285696455966324,-1.2756295605719608,-1.3137495300841115,-0.34239293285036254,-0.5116738433562215,-1.553648339840195,-2.0551581522143376,0.9047052092615196,-1.1253777093793282,-2.160100428839598,-0.8989448173332868,-1.3786396640925993,-1.388690539981411,0.9459819174969962,-0.03808400012301116
2018-12-31,-0.4857599785108826,-0.6053082824722272,-1.5384438219813084,-1.4190506469593858,-0.8329464542914401,-0.9145670227764272,-2.510254143383326,1.0801369249174957,-1.026227879986837,-2.117019787057337,-1.0094160553868874,-1.6803441069167075,-1.7886596667206895,0.972867417940083,-0.06669445167265724
2019-01-31,-0.8737638161321195,-1.0320103016101925,-1.3501016570829083,-1.202690081031249,-1.0007796327109857,0.4318328152309574,0.8369273545030758,1.6657580968759984,-0.9842018384962978,-2.1552826887466723,-1.2596762714712992,-1.5160529038221686,-1.6215362309327324,-0.10811310058097147,0.014865586443062887
2019-02-28,0.240523609930568,-0.6433989700352686,-1.1863610283955697,-0.5991429133417084,-1.2514322778571667,-0.054492583578953174,1.4757641551667453,1.736074823197956,-0.7795016706189694,-1.6789448030817702,-0.635026831498149,-1.4339572747881622,-1.3770941868228315,0.2911289425998673,0.0795509731424181
2019-03-31,1.0902952419982777,0.2720296344461801,-0.5967763013341292,0.22842529194661895,-0.9461419327848771,-0.38255154784885764,0.6119867804683805,2.631460349734366,-0.7576950262937795,-1.0168219550725264,0.30568328406234446,-0.6829540657751029,-0.5965625100097778,0.1768567004762065,0.04031843923574143
